1.8653,8.4079,5.4917,2.5353,2.9257,4.4919,2.9881,3.1901,1.8932,1.1137,2.9664,1.9244,1.9603,4.8337,6.2177,0.6782,1.4892,4.4641,4.5467,2.8404,3.0067,3.7301,3.0544,3.3756,2.7893,3.2798,2.6953,1.4833,3.4485,3.4205,2.4316,2.5723,2.9172,3.1642,1.9574,2.9557,6.7731,16.9669,
7.6173,20.1814,14.4714,10.6455,12.6346,16.3914,13.6931,13.5015,11.0653,10.2737,14.5953,13.2771,13.9035,16.9319,17.5512,3.3553,3.6193,16.2454,17.7051,15.2355,17.1853,18.2524,16.0950,16.6641,15.1961,15.7577,15.8806,14.6895,16.3523,16.3699,15.3729,16.3421,16.7509,16.4597,16.1627,16.5451,22.4760,37.6919,
2.4742,12.0792,3.9294,-0.0365,1.0869,4.5030,4.6597,2.8992,2.3810,3.7802,4.3231,2.7636,3.6700,4.9529,8.3402,2.1304,-5.7938,2.5204,5.6438,4.9620,6.4844,4.8005,0.9891,2.0139,3.7491,5.1122,5.4912,2.2700,2.5233,4.5710,4.3311,3.1006,3.0174,3.6675,4.4980,3.5318,10.3959,28.8491,
0.7158,11.0980,2.7211,-2.0628,-2.9059,0.2831,1.8191,0.0485,2.2816,4.7162,1.4364,1.7299,3.4851,3.0082,6.1378,6.3536,-2.5482,-3.2081,4.0548,5.6468,6.3921,3.4517,1.8995,1.9270,1.6462,3.4381,2.9559,0.3015,0.1486,2.0613,2.2786,-0.1483,1.1828,1.6741,-0.1878,-0.0112,6.5881,26.6823,
1.3176,11.9197,3.6652,-0.9097,-1.7576,-1.3289,-0.3778,-1.2629,1.0719,4.5510,2.6204,2.4685,6.3879,4.4375,4.5146,4.9440,5.0092,-1.3675,0.6188,1.9355,2.0073,2.4315,4.8840,3.3365,2.5213,3.7952,4.4948,4.3748,2.8255,0.6935,1.2772,0.6673,0.4500,1.6539,0.6526,-0.3609,6.3935,26.9044,
0.9210,9.6987,2.2169,0.2623,0.3776,0.1450,0.8670,2.2831,1.6812,0.2875,-3.3476,-5.6109,-2.8519,-3.4337,-6.1210,-4.9031,-0.9595,-4.9539,-8.8430,-9.2982,-5.7943,-2.0438,-4.3952,-7.1311,-5.8960,-4.7372,-2.8155,-2.0266,1.3129,2.0208,2.1584,1.7635,0.1147,0.7854,1.9193,1.3382,7.3458,24.9322,
0.4201,9.8631,2.0296,0.4378,-0.3492,0.3114,4.1796,4.0855,-2.8125,-3.3353,-2.5505,-4.0628,-4.1128,-1.1673,-2.4175,-3.6686,-1.5074,-1.6947,-2.7489,-0.5487,0.7059,2.1064,-3.3286,-4.9960,-3.1170,-0.6429,-1.0665,-6.0568,-4.9226,-0.9841,2.4360,4.8057,3.0245,0.8794,1.4864,2.5709,7.8796,25.3053,
0.7595,10.8099,1.8613,0.1797,1.8615,4.0873,5.8576,-0.4993,-6.4879,-2.1451,-0.2166,-1.0139,0.3472,2.2690,0.7790,-0.8438,1.9485,2.5264,-0.2069,1.0757,1.1897,2.1160,0.9289,1.2005,0.6657,1.1888,1.1718,-2.9883,-2.8613,-2.7700,-2.2398,3.1639,5.9988,3.7944,2.8762,1.4932,7.3800,26.1553,
1.3545,11.3603,3.0732,2.2248,3.8100,5.9832,2.4793,-3.3778,-4.7615,-1.5769,-1.2919,-2.5869,0.8814,1.6889,1.1046,-0.1937,3.1558,4.2126,0.6073,0.1653,-0.4015,1.3718,1.5423,3.2729,-1.1387,-5.5202,-2.7899,0.3907,-1.8460,-7.2993,-8.7417,-3.4781,2.8186,6.1614,2.9548,0.2113,6.4140,25.5154,
0.7348,10.8734,3.7723,3.7444,5.0784,2.0823,-2.5726,-3.7155,-5.2716,-4.8609,-3.7218,-3.9498,-2.7150,-1.3514,0.8257,-2.5067,-2.0014,0.9676,-1.3672,-0.5618,-0.2820,-1.6380,-0.9128,1.8561,-0.7801,-1.7423,0.1188,1.6045,0.7212,-3.8845,-7.0028,-3.3604,-1.4044,5.2180,3.9873,1.1179,6.9839,24.2705,
-0.2087,10.3897,4.8375,4.4125,2.9506,-5.1541,-5.3857,-2.5117,-4.2502,-0.0897,1.1456,-3.0151,-3.5715,-0.9901,0.1467,-4.6468,-5.1944,0.0787,-0.7299,-2.1256,-1.8388,-3.5573,-1.5266,1.2514,2.2046,4.1392,2.7924,0.3601,-0.8877,-0.3663,0.2771,-1.2653,-6.3184,-1.3609,4.1739,3.2772,8.1700,22.5968,
-0.0376,10.9362,5.6748,4.6977,0.6634,-7.4882,-5.8963,-2.2398,-0.4303,5.4588,5.3388,1.6956,-0.8210,1.3383,2.8415,-0.4756,-0.0034,2.8015,3.9012,-0.3880,-1.6436,-0.5910,-0.2113,0.4907,-0.0064,0.7978,0.4990,-2.0457,-0.4547,1.1922,0.9784,-3.1051,-6.6370,-4.7876,3.3715,6.2103,9.0826,22.3357,
0.6770,10.2022,4.0087,5.4202,3.0962,-4.8932,-4.7207,-1.7486,2.6182,3.3239,5.4397,9.8729,2.8497,-0.8610,1.7954,-1.0870,-0.2462,-1.1590,-1.7100,-1.9280,-0.0204,3.5276,2.0713,-0.1277,-4.4081,-4.5442,-0.4995,-0.3124,-0.5301,-1.9207,1.1060,-0.3526,-2.4072,-6.4840,-3.6665,5.9715,10.4249,23.6671,
1.1774,11.0122,3.5977,4.9173,0.5508,-5.4514,-6.1826,-2.7238,-0.0054,2.5315,7.5899,16.1101,4.6892,-2.7143,-0.9534,-2.8144,1.0453,-2.1937,-3.3444,-1.0434,2.7298,4.6792,2.6808,-0.9448,-7.0606,-2.4526,2.4048,-0.1911,1.0039,-0.6176,1.9071,0.0349,-1.1118,-2.0456,-3.7008,5.8458,10.0033,23.5775,
3.4057,13.6133,5.5993,5.3292,-1.7794,-4.6610,-5.6365,-4.6381,-3.5215,-0.0406,3.5680,5.5588,-2.0283,-1.7237,-0.6317,-2.2099,2.9500,-0.4126,-0.9796,-2.1963,0.4656,1.1898,2.0301,-1.0107,-5.8778,-0.8228,0.5614,-0.7209,2.3828,-1.7313,-2.3250,-0.2379,0.2456,-2.7906,-3.4141,4.5193,9.3516,24.9342,
2.2858,11.8816,5.2941,5.7276,-0.0250,-3.3000,-5.3493,-2.5640,-0.5300,-2.1155,-2.4141,-0.6665,-2.0601,0.8314,2.4345,-0.4372,0.9255,1.1176,-0.4014,-2.6152,-0.3131,0.4098,0.8507,0.6069,-2.6884,-0.8217,0.1325,5.6568,6.6684,-2.4017,-4.1812,-0.4377,-1.5455,-4.9373,-7.1232,0.5757,11.0558,28.1205,
-0.5824,10.2750,5.4099,4.6622,0.2318,-2.4701,-0.5898,1.7230,3.8746,2.0499,-2.2687,0.1192,-1.5793,-1.8278,1.6642,-1.0756,1.1643,3.3330,0.2908,-2.5116,1.0162,2.8697,-0.4131,-0.9070,-1.7341,-2.5039,-4.0300,-0.4333,1.3252,-4.8290,-2.7010,0.5201,-0.9652,-0.6452,-6.5812,-1.1002,11.3866,26.1112,
1.3986,13.6766,7.4709,0.2418,-7.2598,-2.3926,4.7544,3.0800,1.4475,-0.6947,-4.8424,0.6292,-0.8591,-6.0798,-2.8452,-2.0470,0.1869,-1.0051,-1.8866,-0.5823,1.7758,2.1272,-0.0775,-1.0165,0.3382,-4.6499,-8.2157,-1.3363,0.4998,-3.0242,0.6005,-1.0324,-1.6534,0.2139,-6.0472,-0.5627,11.5295,25.4299,
2.3353,15.7105,9.2059,0.3699,-6.4474,-1.6716,-0.5802,-2.2859,-2.5905,-4.4801,-3.9376,3.0676,-0.7104,-4.8489,-0.8126,-1.1124,-0.4395,-1.9526,-1.1034,2.2290,2.3725,2.4719,0.5090,-0.8863,-0.1724,-8.8333,-5.4443,17.9771,14.9250,-1.9562,-1.1060,-0.9538,0.3811,-1.5583,-8.1606,0.3585,13.0726,27.3784,
1.1424,12.6215,7.2134,0.9937,-4.9492,-2.7483,-1.4391,-1.8491,-0.2752,-2.4131,-2.1548,-0.0251,-2.9016,0.9811,3.0791,2.8060,2.7190,1.1036,0.2275,-0.2578,1.9904,1.7278,-1.5692,-0.6108,-1.6985,-10.7138,-0.2269,34.5200,22.2733,-4.1106,-5.3695,-0.8269,1.7358,-0.5325,-7.0849,1.7999,10.8492,24.2548,
1.7227,12.3173,5.4186,1.9897,-2.6045,-3.1432,0.2722,2.5116,1.1693,0.2371,0.7517,0.7208,-1.1459,1.4950,0.9059,-0.3015,0.1010,1.5417,-1.3102,-2.2241,2.9290,-0.8294,-5.9916,-1.0235,-1.4805,-8.7455,-1.0259,24.9648,10.0148,-5.7667,-4.7916,-1.2322,-0.5651,-2.0217,-6.0317,3.4630,10.1216,24.5902,
2.7038,14.2237,6.5185,4.6512,1.0069,-2.5387,-0.6717,0.9581,0.3821,-1.4781,-0.4054,2.2404,0.8316,-2.2993,-1.0364,-2.7092,-2.0926,-0.1504,-1.5766,-2.3871,0.6154,-0.4416,-2.8902,-1.5432,-2.0295,-6.1370,-0.0643,12.9306,-2.1718,-9.5595,-5.7268,-2.7141,-3.3871,-3.2696,-4.3093,5.5018,12.2174,26.1264,
1.1454,10.9725,4.2067,1.4854,-3.2919,-5.1478,-0.9355,-1.6424,-1.6412,-2.4801,-1.1362,-1.9850,-0.3386,0.0166,0.4983,-1.4284,1.1593,-0.0780,-0.4044,-0.9589,-0.7200,3.5914,3.1108,-2.4023,-5.3053,-8.0474,1.9279,11.4469,-2.9529,-7.9803,-4.9382,-2.2290,-1.1880,-2.9628,-3.5494,4.7911,9.8651,25.2482,
0.9880,9.8833,2.5728,1.7511,-1.6237,-4.2385,-0.1576,-0.7528,0.3453,-0.0420,1.2666,-1.0524,1.2463,1.8224,0.9135,-2.9918,1.3939,0.4895,0.3646,-0.2069,0.4873,4.0977,3.2256,-1.6548,-3.9919,-5.8993,3.0218,8.1524,0.3460,1.2845,1.6697,-2.9784,-0.5416,-2.5095,-5.9509,4.1459,8.0362,24.3689,
1.7093,11.9425,4.6032,4.7626,3.4837,-2.4170,-1.8742,-0.3649,1.1226,0.1285,3.0644,0.9742,0.2954,0.5841,1.7441,0.6122,1.1162,-2.5795,0.2232,-0.0863,-1.5670,-0.7436,-0.2130,3.0328,3.1130,-3.1305,1.4775,1.4345,0.4209,3.0271,1.1676,-3.6611,-1.8633,-2.0466,-3.1607,5.9505,10.0682,26.2260,
2.6519,13.9522,5.4345,4.7162,5.8345,-0.7044,-3.8663,0.0693,0.3931,-1.8990,-0.1655,1.0807,-0.5032,-0.6878,0.2456,0.5648,-1.4247,-1.6271,0.5534,1.6665,1.0734,-0.6893,-1.5721,1.0802,2.9692,-2.7564,-0.2899,-2.8677,-2.2631,-0.2832,-1.8351,-0.5017,-3.1315,-5.8162,2.5095,7.0783,10.9395,28.8212,
2.4047,13.1354,3.5095,1.8961,4.8344,-0.6261,-4.9479,0.0229,-0.7183,-1.4032,0.3256,1.3630,-0.5895,0.3714,-0.6003,0.4209,2.6163,1.8607,1.2855,2.9091,5.1124,4.9717,2.0924,-2.0770,-1.0284,1.7921,3.5413,1.4972,-2.4981,-2.7091,1.6584,1.5549,-2.5187,-3.9094,5.0907,4.6729,8.8650,28.5525,
1.4466,11.3040,0.5861,-1.7833,3.1526,1.5961,-4.2217,-3.9741,-3.4726,0.4387,2.1978,1.8786,-1.4438,0.7883,0.1752,0.3060,0.8318,0.2263,1.7285,-0.2274,1.0354,3.1455,1.4430,-2.4007,-1.0319,-3.1877,-0.3813,2.6976,-0.5724,-0.4540,1.8831,-1.6304,-7.0405,-2.7209,4.4006,1.5392,5.8041,25.4744,
0.5575,12.2912,4.4304,1.5758,3.6460,4.8807,0.3880,-2.8554,-2.5743,-0.7814,1.5365,3.5494,1.1171,1.7635,0.2166,-2.2815,1.5372,2.3318,2.6251,-2.4404,-4.3487,-0.7168,-0.4873,-2.7523,3.4808,-1.6080,-2.0193,1.2233,1.4594,-0.9315,-4.8453,-3.7071,-4.9719,2.3362,5.7978,3.5852,9.0668,27.9014,
0.7064,12.1080,6.2579,3.4368,1.9931,4.7198,0.7876,-2.4874,-0.7232,-3.0001,-0.4258,3.1004,2.3167,0.6312,-2.3092,-3.1979,0.7738,1.5317,-1.8038,-3.6961,-4.2602,1.0453,2.1819,-2.6188,0.0696,-1.4258,-2.5374,-2.0817,-5.2980,-4.7603,-3.0718,-3.1976,-0.5716,5.5279,2.4334,2.0852,9.3568,27.8822,
-0.5182,11.4780,5.3152,1.6999,1.7984,5.7919,3.9298,-1.9244,-0.9185,-1.7241,-1.4536,-0.9420,2.9646,-0.9671,-4.1975,-1.6066,0.0221,2.3825,1.6909,-1.9149,-1.8930,1.4592,1.5804,0.1407,0.2205,0.2108,-3.6657,0.3512,-1.7057,-4.0235,0.2777,-2.5905,2.1794,3.7747,-0.0228,1.2816,7.1897,25.9218,
-1.4781,7.8817,2.1930,0.7303,1.6187,5.1459,7.0321,0.8052,-2.5223,0.6312,2.3211,2.6070,5.2036,-2.0061,-3.4874,-0.1916,-0.4560,0.5720,1.9533,-0.5616,-0.7811,2.5926,2.9309,2.5860,1.2474,2.4438,1.1920,4.2583,2.0617,-3.0660,-2.7123,-0.9720,5.9769,3.6800,2.8667,4.3312,10.4581,28.9229,
-3.4993,1.4206,-6.8658,-5.5712,-0.3677,5.2746,7.8600,4.2698,-2.6369,-0.2753,0.7043,2.3683,4.0077,1.2702,0.3071,0.2198,0.7934,-1.0511,-2.7282,-3.7583,1.1648,4.4071,0.5525,-1.3377,-1.5677,-1.4213,-0.3274,0.6805,-0.0084,-2.7267,-3.2123,7.7408,12.6117,8.5599,6.3314,7.7271,13.1484,28.8815,
2.6959,14.8300,5.9878,-5.7849,-7.4285,-4.2055,-3.2524,4.7137,1.2716,0.0009,-1.2413,-2.2095,1.1637,2.9125,2.5622,0.3795,2.5729,4.1416,2.9892,-2.8373,-0.4620,2.9513,-1.5184,-3.1356,-3.3283,-1.5714,-0.8489,-4.1766,-1.3472,-1.7355,-3.5422,3.5473,6.4820,5.9920,2.8830,2.5500,7.2877,21.2970,
11.3791,36.4338,39.0360,2.7033,-17.2222,-14.9654,-13.3731,1.4386,0.6443,-0.3593,0.4451,-4.0061,-3.1159,-2.2211,-1.3572,-2.8100,-0.4932,1.3538,3.8556,-1.5776,-2.2087,-0.2460,0.0610,-0.2121,-1.8519,2.4445,2.2416,-0.9370,-0.2367,0.7354,-2.9670,-6.3768,-9.3909,-6.9181,-9.3489,-11.2938,-3.0998,10.9966,
3.0632,16.3136,11.2724,-4.2688,-10.7350,-9.3562,-10.2146,-7.2885,-9.1365,-6.0458,-2.2621,-3.7791,-5.0641,-5.1080,-4.8337,-7.5644,-8.2463,-8.6193,-2.4184,-1.8231,-2.0132,2.0707,3.6120,1.9736,0.8996,3.2016,-0.1934,-2.0228,-1.8823,-2.0467,-2.7379,-4.3528,-5.6439,-4.3215,-5.4159,-8.1019,-1.5711,9.1373,
2.4095,11.7802,1.4806,0.1291,3.0160,3.5436,3.0619,5.0736,5.8304,6.4677,4.4716,0.9891,-0.1732,0.0990,-3.2128,-2.6603,1.4684,-1.4061,-3.1792,-0.3352,4.0871,5.5879,5.0635,4.9922,4.4814,4.8598,2.6450,3.8832,7.5372,7.6122,8.0473,7.8166,7.4843,5.6654,6.9395,5.9709,9.3456,17.4422,
15.3904,35.6296,32.1135,29.4983,29.7671,28.5105,27.6261,28.6186,29.9781,29.4662,27.4340,26.1771,23.9931,23.6033,20.1544,21.9140,26.8085,23.4707,20.2078,18.7979,17.3184,15.2160,18.0079,20.8837,19.1380,18.4591,18.8035,20.2605,23.7277,24.6807,24.5817,26.8954,27.9609,26.7621,28.1225,28.5344,31.7527,36.5608,
